wc_match_id,date,stage,round,home_team,away_team,host_side,elo_home_pre,elo_away_pre,hgb_H,hgb_D,hgb_A,pois_H,pois_D,pois_A,ens_H,ens_D,ens_A,xg_home,xg_away,ft_home,ft_away,result_90,hgb_pick,pois_pick,ens_pick,px_A,px_D,px_H,overround,mkt_H,mkt_D,mkt_A,mkt_pick,hours_before_kickoff,volume_usd,n_price_points,kick_ts,match_no,edge_H,edge_D,edge_A,edge_pick,max_edge_outcome,max_edge
68,2026-06-17,Group,Group L,Ghana,Panama,none,1623.8,1847.8,0.18737556293683827,0.27393104189913914,0.5386933951640227,0.1679589782689826,0.21563655638166954,0.6164044653493479,0.17766727060291043,0.24478379914040432,0.5775489302566853,0.8918885667578583,1.927423861618669,1,0,H,A,A,A,0.295,0.295,0.415,1.005,0.4129353233830846,0.2935323383084577,0.2935323383084577,H,10.996851851851853,20404007.38979727,362,1781737200,24,-0.23526805278017415,-0.048748539168053384,0.2840165919482276,0.2840165919482276,A,0.2840165919482276
3,2026-06-18,Group,Group A,Czech Republic,South Africa,none,1781.9,1654.1,0.4906239300834293,0.27583511596051574,0.23354095395605504,0.5431226401707319,0.24013529899770758,0.21674206083156045,0.5168732851270805,0.2579852074791117,0.22514150739380773,1.700125686488343,0.9789080224654417,1,1,D,H,H,H,0.205,0.265,0.525,0.995,0.5276381909547739,0.2663316582914573,0.20603015075376882,H,3.998518518518518,33327516.79998552,353,1781798400,25,-0.010764905827693405,-0.008346450812345585,0.019111356640038907,-0.010764905827693405,A,0.019111356640038907
4,2026-06-18,Group,Group A,Mexico,South Korea,home,1983.1,1903.2,0.5715988426323132,0.2582211052294001,0.17018005213828666,0.5872466153771267,0.24039302479198676,0.17236035983088616,0.57942272900472,0.24930706501069344,0.17127020598458642,1.6757492906197655,0.7810224267788817,1,0,H,H,H,H,0.235,0.295,0.475,1.005,0.472636815920398,0.2935323383084577,0.2338308457711443,H,0.9926851851851852,27812230.6357736,360,1781830800,26,0.106785913084322,-0.04422527329776427,-0.06256063978655788,0.106785913084322,H,0.106785913084322
9,2026-06-18,Group,Group B,Switzerland,Bosnia and Herzegovina,none,1927.0,1675.0,0.6867635055141765,0.18231774629349912,0.1309187481923243,0.6881779730021208,0.18930571893368797,0.12251630806419128,0.6874707392581487,0.18581173261359354,0.1267175281282578,2.1347940491756376,0.770731812151091,4,1,H,H,H,H,0.145,0.235,0.625,1.005,0.6218905472636816,0.2338308457711443,0.14427860696517414,H,6.997962962962963,11807799.460735071,359,1781809200,27,0.06558019199446707,-0.04801911315755075,-0.01756107883691635,0.06558019199446707,H,0.06558019199446707
10,2026-06-18,Group,Group B,Canada,Qatar,home,1871.8,1588.7,0.7651231609095236,0.16376627664945448,0.07111056244102196,0.7949971651055402,0.1430352011273865,0.06196763376707333,0.7800601630075319,0.15340073888842048,0.06653909810404765,2.432117048495903,0.5281615056723832,6,0,H,H,H,H,0.075,0.165,0.765,1.0050000000000001,0.7611940298507462,0.16417910447761194,0.07462686567164178,H,9.997777777777777,20462735.36266301,373,1781820000,28,0.018866133156785647,-0.010778365589191458,-0.008087767567594134,0.018866133156785647,H,0.018866133156785647
15,2026-06-19,Group,Group C,Scotland,Morocco,none,1869.1,1991.8,0.2311823879626026,0.2849197778105364,0.4838978342268611,0.25725879484709285,0.2505413534127853,0.4921998517401218,0.24422059140484773,0.26773056561166086,0.4880488429834915,1.0738917854863406,1.5859101515829936,0,1,A,A,A,A,0.565,0.265,0.165,0.995,0.1658291457286432,0.2663316582914573,0.5678391959798994,A,9.998703703703704,21588116.501496114,373,1781906400,29,0.07839144567620451,0.0013989073202035907,-0.07979035299640791,-0.07979035299640791,H,0.07839144567620451
16,2026-06-19,Group,Group C,Brazil,Haiti,none,2061.4,1678.6,0.7158998795672161,0.19316467109238886,0.090935449340395,0.8172683166866919,0.12453574687303598,0.05819593644027208,0.766584098126954,0.1588502089827124,0.07456569289033355,2.7134118500126,0.5991210798491924,3,0,H,H,H,H,0.0435,0.0765,0.885,1.0050000000000001,0.880597014925373,0.07611940298507462,0.04328358208955223,H,0.49824074074074076,15224102.348375946,380,1781915400,30,-0.11401291679841896,0.08273080599763778,0.03128211080078132,-0.11401291679841896,D,0.08273080599763778
21,2026-06-19,Group,Group D,United States,Australia,home,1875.5,1953.5,0.35512037828443704,0.27724156997191907,0.3676380517436439,0.40767890535772716,0.28100136041927737,0.3113197342229954,0.3813996418210821,0.2791214651955982,0.3394788929833197,1.254458541026594,1.0585934021047843,2,0,H,A,H,H,0.175,0.215,0.605,0.9949999999999999,0.6080402010050252,0.21608040201005027,0.17587939698492464,H,6.998888888888889,21916436.52003016,371,1781895600,31,-0.2266405591839431,0.06304106318554795,0.16359949599839504,-0.2266405591839431,A,0.16359949599839504
22,2026-06-19,Group,Group D,Turkey,Paraguay,none,1919.3,1866.3,0.4101193126227611,0.317968728363035,0.2719119590142039,0.4525435133884276,0.2583597943084967,0.28909669230307566,0.4313314130055943,0.2881642613357659,0.2805043256586398,1.4820899391895148,1.130682519410169,0,1,A,H,H,H,0.245,0.285,0.465,0.995,0.46733668341708545,0.28643216080402006,0.24623115577889446,H,2.9979629629629634,32637786.584689453,381,1781924400,32,-0.03600527041149115,0.0017321005317458282,0.03427316987974535,-0.03600527041149115,A,0.03427316987974535
27,2026-06-20,Group,Group E,Germany,Ivory Coast,none,2011.8,1860.3,0.5440026856921495,0.24524417353225128,0.21075314077559917,0.5715902156978028,0.23213879352136663,0.19627099078083057,0.5577964506949762,0.23869148352680897,0.20351206577821487,1.7753282995227198,0.9354069125676533,2,1,H,H,H,H,0.155,0.205,0.655,1.015,0.6453201970443351,0.2019704433497537,0.15270935960591134,H,7.998518518518519,42519372.43554525,388,1781985600,33,-0.08752374634935889,0.03672104017705527,0.050802706172303536,-0.08752374634935889,A,0.050802706172303536
